0 1 0 3 0 0 2 0 3 4 3 3 2 3 2 1.26443971565534 1.36293927645719 1.724372553966
1 1 1 2 4 0 4 4 0 4 2 2 0 0 1 0.707305348204544 1.74655404136554 2.10670186375969
0 0 0 4 3 0 0 1 1 0 0 0 3 0 0 -0.180786630848559 0.657972676547623 1.72014500774971
1 0 0 0 0 4 1 4 3 0 2 2 0 2 2 0.863875482743387 -0.300184400843523 0.510369879337807
1 1 1 2 4 4 1 0 3 4 2 3 2 3 3 1.81707091413558 1.22843674038345 2.59962594434329
1 1 1 4 4 4 4 4 2 0 4 4 1 2 4 0.906767397292696 0.70939614061202 0.755890345467026
1 0 0 2 4 2 1 0 0 0 2 0 0 0 0 2.19924590147386 1.88997209398232 2.04295755852287
0 0 0 0 4 4 0 2 3 2 2 3 0 3 2 -0.289468178205213 0.3430510519681 0.548792175806451
0 1 0 3 2 3 1 0 4 4 3 2 4 4 4 0.506305684124271 0.0535490979336877 2.35891806127281
1 1 1 4 3 4 2 0 1 2 2 4 2 4 3 0.39328179141309 1.69464662161531 1.85015718419082
0 1 0 3 1 0 2 0 0 3 4 0 0 4 2 0.75149952158217 1.19719171246544 -0.189332445151386
0 0 0 3 1 4 4 0 2 2 4 0 1 2 0 -1.22509896846972 0.0270281863396108 -2.01951562903063
1 0 1 4 0 0 0 1 1 1 4 0 0 3 0 1.21846447928968 1.14833579318794 0.656757069105714
0 1 0 4 4 4 0 0 4 4 1 3 4 4 1 0.436615371920891 2.53133359246921 1.7884711093313
1 0 0 2 3 0 3 0 0 4 2 0 1 2 0 1.52489412120035 1.69797473919299 0.38184859393865
0 1 0 4 0 0 4 0 1 0 1 2 2 4 0 0.401981139262783 -0.553754237902994 0.619493718670828
0 0 1 4 3 4 4 4 0 3 3 1 3 2 0 1.5199935560562 1.14476532193245 -0.893796577904143
0 1 1 2 4 1 0 0 3 0 3 0 0 2 3 -1.14365681217211 0.865428494589938 -0.059356190684039
0 0 0 4 0 4 4 3 0 3 0 3 0 3 1 0.720195178211176 1.81808879232509 1.84830273429789
0 1 0 0 0 4 0 2 1 4 2 0 0 0 0 0.512938502558386 -1.93660948183156 -1.60058916168924
1 0 0 0 2 0 0 4 0 3 2 1 4 3 3 0.0752628918113736 0.60370961513332 -1.09654394975004
1 0 0 2 4 1 0 0 4 0 4 0 3 4 0 1.88686249146387 2.91743080860362 0.32557058269212
0 1 1 0 0 4 0 4 2 1 3 2 0 3 2 0.225097977423843 -0.364117159198353 1.77180195195826
1 1 1 1 0 3 3 0 0 4 4 1 1 4 0 0.877736569835298 0.942152117337152 0.170787284054168
1 1 1 0 1 4 4 1 3 3 3 3 3 4 0 1.21370439216309 2.51565279914948 1.3416740993245
0 0 1 0 1 3 1 0 2 0 4 1 3 4 1 0.639161871053441 1.86803752565196 1.1752921031116
0 0 0 2 0 0 4 0 4 0 0 0 4 2 1 -0.0149067437035147 0.384779387593177 0.39527811948938
