0.58 -0.46 -0.48 2.29 -2.05 -1.93 2.07 2.15 -0.04 -1.13 -1.1 -0.12 2.07 -1.93 2.15 0.770025458023599 0.911464909286017 -0.34535939249454 1.5975 -0.7325 -0.2575 -0.8211 0.3764 -0.1462
0.58 0.54 -0.48 2.29 1.95 2.07 2.07 -0.85 -0.04 -2.13 1.9 -0.12 0.0700000000000001 2.07 1.15 2.2542680488895 2.07757095468756 2.6600019963458 1.3475 1.2675 -0.0074999999999999 -0.7011 0.7239 -0.0012
-0.42 -0.46 0.52 2.29 -0.0499999999999998 -1.93 2.07 2.15 0.96 1.87 1.9 1.88 -0.93 2.07 0.15 -0.0451765504278141 1.20640398986137 2.39153255813278 1.5975 1.5175 -0.00749999999999995 0.7764 -0.6586 0.00630000000000002
0.58 -0.46 0.52 0.29 1.95 -1.93 0.0700000000000001 2.15 1.96 0.87 -0.1 -1.12 2.07 1.07 2.15 -1.30449783890182 -0.117039258609972 0.807083350787108 0.3475 1.2675 0.7425 0.1264 -0.5436 0.4338
0.58 -0.46 0.52 -1.71 -2.05 -1.93 -1.93 0.15 0.96 -0.13 1.9 0.88 -1.93 -0.93 0.15 1.41158558988827 2.8237717105403 1.69619097879507 -0.6525 -0.2325 -0.7575 -0.3936 0.1464 -0.4362
-0.42 -0.46 -0.48 -0.71 0.95 0.0700000000000001 -1.93 2.15 -2.04 -2.13 0.9 -1.12 -0.93 -0.93 -1.85 0.199626602330076 -1.1884354232791 -0.210600520481406 -1.4025 0.7675 -1.2575 0.6189 -0.3136 0.5313
-0.42 0.54 0.52 1.29 -1.05 1.07 -0.93 2.15 1.96 1.87 0.9 -2.12 -0.93 -0.93 1.15 -1.32122387669793 0.584682089113287 0.943831468361975 -0.1525 0.2675 0.9925 -0.1336 0.1839 -0.4137
-0.42 -0.46 -0.48 2.29 -0.0499999999999998 2.07 -1.93 2.15 -1.04 -2.13 1.9 1.88 2.07 2.07 2.15 -0.635030705911851 1.14376253250202 1.79573926927456 1.0975 1.5175 0.2425 -0.5811 -0.6586 -0.0987
-0.42 -0.46 0.52 0.29 -2.05 1.07 0.0700000000000001 -1.85 -2.04 -0.13 0.9 -2.12 0.0700000000000001 0.0700000000000001 -1.85 1.18205172860102 2.21539114524074 -0.30621856013213 -0.9025 -0.7325 -0.2575 -0.5236 0.3764 0.1113
-0.42 -0.46 -0.48 -1.71 -0.0499999999999998 2.07 0.0700000000000001 2.15 -2.04 -2.13 1.9 -0.12 -1.93 2.07 1.15 -0.433469008091246 -0.399170612964413 1.46353989068826 -0.1525 1.5175 -1.0075 0.0189 -0.6586 0.4263
-0.42 -0.46 -0.48 -1.71 -2.05 -1.93 -0.93 2.15 -0.04 1.87 0.9 -2.12 -1.93 -0.93 -1.85 -1.61755759900817 -0.276248726992913 -0.325814332768288 -1.6525 0.0175 -0.5075 0.7389 0.0314 0.2163
0.58 -0.46 0.52 0.29 0.95 2.07 2.07 -1.85 -2.04 -0.13 -2.1 0.88 1.07 0.0700000000000001 -1.85 0.864952697851141 1.33956261172576 1.00020107583254 0.3475 -0.7325 0.2425 0.1264 0.3764 0.1438
0.58 -0.46 -0.48 -1.71 0.95 1.07 0.0700000000000001 2.15 -1.04 -0.13 1.9 -0.12 -1.93 0.0700000000000001 -1.85 0.385877575371381 1.32121703722335 2.81745351958369 -0.9025 1.2675 -0.5075 0.3789 -0.5436 -0.2912
-0.42 -0.46 -0.48 -1.71 -0.0499999999999998 0.0700000000000001 -1.93 -0.85 -1.04 1.87 1.9 -0.12 1.07 1.07 1.15 -0.57907871838543 -0.796681275622804 -0.454434180051211 -0.6525 0.5175 0.4925 0.2589 -0.1986 -0.2037
-0.42 -0.46 -0.48 1.29 0.95 -0.93 0.0700000000000001 0.15 1.96 -0.13 1.9 1.88 2.07 2.07 0.15 -2.44314416975633 1.93781483860989 1.00951412145283 0.8475 1.2675 0.7425 -0.4611 -0.5436 -0.3087
0.58 0.54 0.52 2.29 1.95 -1.93 1.07 -1.85 1.96 1.87 -2.1 1.88 2.07 -0.93 -0.85 2.38323955242605 1.25360010312871 2.43832756116065 1.0975 -0.7325 0.9925 0.5164 -0.3561 0.5788
0.58 0.54 -0.48 -1.71 -2.05 2.07 1.07 -0.85 -1.04 -0.13 -0.1 -2.12 1.07 2.07 2.15 0.031059533725935 -0.491904576547894 0.539821217700819 -0.1525 -0.2325 0.4925 0.0189 -0.0861 0.2888
-0.42 -0.46 -0.48 0.29 -2.05 1.07 0.0700000000000001 0.15 -0.04 -2.13 -0.1 -2.12 -0.93 -1.93 2.15 0.0260073940092385 0.0333744450487628 -0.0216798911018302 0.0975 -0.9825 -0.5075 -0.1011 0.4914 0.2163
-0.42 -0.46 0.52 -1.71 0.95 -0.93 2.07 2.15 1.96 1.87 0.9 -0.12 2.07 2.07 0.15 1.44171929489825 0.225024471118879 2.30039759866756 0.0975 1.5175 1.2425 -0.00359999999999997 -0.6586 -0.5187
0.58 0.54 0.52 -1.71 -2.05 1.07 -1.93 0.15 -1.04 0.87 -0.1 -2.12 0.0700000000000001 -1.93 -1.85 0.661556451230273 2.29139152004792 2.48641889280198 -1.9025 -0.9825 0.2425 -1.0436 -0.4911 0.1438
-0.42 0.54 -0.48 1.29 -0.0499999999999998 -1.93 0.0700000000000001 -0.85 -1.04 -0.13 -2.1 -2.12 0.0700000000000001 -0.93 1.15 1.30887297617417 2.05933813674099 1.62190353134098 0.0975 -0.9825 -0.7575 -0.1011 -0.4911 0.3213
-0.42 -0.46 0.52 2.29 -0.0499999999999998 0.0700000000000001 -1.93 0.15 1.96 -2.13 -0.1 0.88 1.07 1.07 1.15 0.757229670922684 1.08309595626802 1.72034580669077 0.5975 0.2675 0.2425 0.2564 -0.0836 -0.0987
-0.42 0.54 -0.48 1.29 0.95 2.07 2.07 -1.85 -1.04 0.87 1.9 -0.12 2.07 0.0700000000000001 0.15 0.908890098669589 0.305501841898723 0.455907345972389 0.8475 0.2675 0.9925 -0.4611 0.1839 -0.4137
