1 1 1 3 3 3 4 3 4 4 3 4 4 4 4 1.44564671653391 0.436712643525539 1.9989126997475
0 0 1 2 3 3 1 2 1 1 3 1 1 1 2 0.0836319262954424 2.12349616317413 1.49310022946511
1 1 1 2 3 4 1 3 3 4 4 1 4 4 3 0.837096437534734 0.188810829046708 0.772251620146834
1 1 1 2 1 1 1 3 3 4 2 3 3 4 1 1.7716325459283 1.34229709701878 0.127632308857677
1 1 1 1 1 2 2 3 2 2 1 3 2 1 3 0.469206258679838 1.25487089048729 1.27325330843315
0 0 1 4 1 3 4 2 2 4 3 3 4 3 2 0.947845859193832 2.66972869199099 2.61334335370659
0 0 0 3 4 4 4 2 4 4 3 4 4 4 4 -1.49127722518412 1.58584990489912 1.84064751237059
0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 -1.55568704101791 -2.36974887179499 -1.58431862453323
1 1 1 0 3 3 2 2 3 2 1 2 2 3 2 2.21508566583515 1.25782926952934 2.06131486092711
0 0 0 2 0 0 2 2 2 2 2 2 3 3 2 0.89387665074445 0.207873953777637 -1.12726823860709
1 0 1 3 2 2 3 4 1 1 3 2 2 2 2 0.0117576327094289 0.815018827653909 1.35154152093435
1 0 0 3 3 3 2 4 4 4 3 4 4 4 4 0.777484583111924 1.40540051941305 1.50719379531542
0 1 0 4 2 3 0 2 4 2 2 3 3 3 4 0.430201821636267 2.43680642047664 2.9463346146386
1 1 1 2 3 2 2 2 0 1 2 0 1 1 0 0.997512942882614 3.10365294029454 0.85920366949588
1 1 1 3 2 4 3 3 2 4 4 4 4 4 4 1.40359015053418 3.20360498307619 3.54423504222013
0 0 0 2 2 1 2 1 0 1 3 2 1 2 1 -0.648234708835922 2.30229270031564 0.621686600658744
0 0 1 1 0 1 0 0 1 0 0 0 1 1 2 -0.130034727618275 0.526496448091906 -0.64959576190158
1 1 1 2 2 1 2 3 1 3 2 1 3 4 2 1.51901337645723 -0.450498898945113 -0.696790619251195
0 0 0 2 3 2 3 3 2 3 4 2 2 4 3 0.797820004021538 1.19915951198748 1.81815222967725
1 1 0 1 3 2 1 0 4 2 1 3 0 2 3 0.253932125214893 0.0997123510615374 0.0499111896138323
0 0 1 1 2 2 4 2 2 2 2 3 3 3 2 1.72641534215521 1.82280057792086 2.9155445053497
0 1 1 1 1 1 2 2 1 3 1 2 3 2 2 1.81051861561543 2.42521667454657 2.62578241132775
1 0 0 1 0 2 2 1 2 0 3 1 0 1 0 0.651757723141574 -0.106133440223232 0.982173160815327
1 1 0 2 3 3 2 2 3 4 4 4 4 4 4 -0.706997140610675 -0.487568865815865 0.619581148319676
0 0 0 3 1 0 0 1 1 1 2 0 2 0 1 -0.55999015307632 1.06582598500159 0.680788334408302
0 0 0 1 0 1 1 0 0 0 0 0 2 2 1 -0.0532723630134394 1.84911963165919 1.10623941781458
1 1 1 3 3 0 2 1 2 1 1 3 2 3 2 1.70293068436612 1.48090952383595 2.6870972214311
0 0 0 1 2 1 2 1 3 3 2 4 3 3 3 -1.1112206591591 -0.0635877331645218 0.813866985350796
1 0 1 2 2 2 3 4 4 3 3 3 2 3 4 0.721160566765229 0.429022700841957 2.62192118542413
1 1 1 2 0 3 0 1 1 0 1 1 0 0 0 0.799376746152725 0.876039621677595 0.0906826476342157
1 1 0 1 2 3 2 2 3 1 4 3 2 2 2 2.63774687175706 2.06732038141179 3.28295466396191
1 1 1 3 3 3 3 1 1 3 2 1 2 1 3 -0.125976526073141 1.17668133761412 0.652218512232768
1 1 1 0 0 4 1 1 1 1 2 0 1 1 1 0.521962684719889 1.13728764633434 0.484050009350029
0 0 0 2 0 2 1 3 3 2 1 1 3 2 1 -0.000952300466546818 -0.649705858591909 -0.768608883642888
1 0 0 2 2 3 3 1 1 2 0 1 1 3 3 1.18112032697547 0.802212191050501 1.44043242600091
1 0 1 3 2 3 3 2 4 3 4 4 4 4 4 -0.282083691245826 1.39186654488167 1.28588464149715
1 1 1 2 2 2 2 2 2 1 3 1 1 1 4 0.836334177423133 1.11368351288943 2.29197904668087
1 0 1 2 1 2 0 0 1 1 2 2 2 1 1 1.00632502095034 0.473158393578452 2.16308083238279
1 0 1 4 3 2 3 2 1 4 2 2 1 3 4 -0.381187461095478 -0.482571994729053 0.888073077863649
0 0 0 0 2 2 3 0 1 2 0 1 1 0 2 -0.826934955629251 0.172432975111417 0.409284121445041
1 0 1 3 2 4 4 4 4 4 4 4 4 4 4 1.39770503096476 1.85276186758126 1.6668223993898
1 1 1 1 4 3 2 1 2 1 0 1 2 1 1 1.6110409888076 1.48812047284513 2.76424030082769
1 1 0 4 4 3 4 3 2 4 3 1 2 4 4 0.0271965170198971 0.791926975886376 0.0685371022459571
0 1 1 2 0 2 1 0 1 3 3 2 2 2 2 0.196347315597523 -0.340313830434283 0.131538736957882
