-0.48 -0.52 -0.51 -2.25 1.68 1.04 -2.12 0.86 0.0600000000000001 -0.88 -1.01 0.69 2.14 -2.07 0.83 1.01230658800414 0.946408679821836 -0.123785500674244 1 -0.9028 -0.6384 0.9352 -0.5556 -0.0576 0.4348 0.5096 -0.4024 -1.0744 0.7872 -0.5468 1.04 -0.8772 -0.7216 1.0548 -0.5144 -0.0924 0.4452 0.5404 -0.4576 -1.0456 0.9828 -0.6132 1.045 -0.9436 -0.6708 1.0424 -0.5172 -0.0712 0.4576 0.5102 -0.4338 -1.2028 0.9314 -0.5566
0.52 0.48 0.49 1.75 1.68 2.04 1.88 0.86 2.06 2.12 1.99 1.69 2.14 1.93 1.83 1.88430081311657 1.00268786703949 0.34489825134679 0.83 0.7772 0.9216 0.8952 0.3044 1.0424 1.1148 1.0596 0.8076 1.0656 0.7972 0.8032 0.71 0.8028 0.7984 0.8548 0.3456 0.9276 1.0052 0.9704 0.7124 1.0944 0.8328 0.6968 0.755 0.7364 0.8592 0.8824 0.3428 0.9688 1.0476 0.9702 0.7462 0.9372 0.8214 0.7634
-0.48 -0.52 0.49 1.75 1.68 2.04 -1.12 -2.14 -1.94 -0.88 -0.00999999999999979 -0.31 2.14 -1.07 -1.17 1.86717991536467 -0.491214360540628 2.04374924360345 -0.92 -0.9028 -1.1184 0.4552 0.8844 0.9024 0.4348 0.0296 0.0776 -1.0744 0.3072 0.4132 -1.04 -0.8772 -1.2416 0.5348 1.0456 0.9476 0.4452 0.0204 0.0624 -1.0456 0.4628 0.4268 0.755 0.7364 0.8592 -0.5876 -1.1272 -0.9912 -0.4224 -0.0098 -0.2338 0.9372 -0.6486 -0.7066
-0.48 -0.52 -0.51 -1.25 0.68 2.04 0.88 1.86 1.06 2.12 -2.01 1.69 -0.86 -1.07 -1.17 1.168005660931 1.71733487540243 2.4092873046675 0.52 -0.4228 -1.1184 -0.5048 -1.0356 -0.5376 -1.0052 0.9896 -0.8824 0.3656 0.3072 0.4132 0.52 -0.3572 -1.2416 -0.5052 -1.0344 -0.6124 -1.1148 1.0604 -0.9776 0.5144 0.4628 0.4268 0.535 -0.4336 -1.1808 -0.4876 -1.0272 -0.5812 -1.0724 1.0202 -0.9438 0.3272 0.4214 0.4634
-0.48 -0.52 -0.51 -2.25 -2.32 -0.96 -1.12 -0.14 0.0600000000000001 -1.88 1.99 -0.31 -0.86 -1.07 -2.17 -0.0918306101061038 0.550340689076095 -0.991547669307282 1 1.0172 0.3216 0.4552 -0.0756 -0.0576 0.9148 -0.9304 0.0776 0.3656 0.3072 0.8932 1.04 1.2028 0.3184 0.5348 0.00560000000000001 -0.0924 0.9652 -1.0196 0.0624 0.5144 0.4628 0.9468 1.045 1.0964 0.3492 0.5324 -0.0072 -0.0712 0.9676 -1.0198 0.0762 0.3272 0.4214 0.9734
-0.48 -0.52 -0.51 -1.25 -2.32 -0.96 -2.12 -0.14 2.06 2.12 1.99 1.69 2.14 0.93 -1.17 2.47375955794417 -1.0423626246489 0.719578873400869 0.52 1.0172 0.3216 0.9352 -0.0756 -1.0176 -1.0052 -0.9304 -0.8824 -1.0744 -0.6528 0.4132 0.52 1.2028 0.3184 1.0548 0.00560000000000001 -1.1324 -1.1148 -1.0196 -0.9776 -1.0456 -0.5772 0.4268 0.535 1.0964 0.3492 1.0424 -0.0072 -1.0912 -1.0724 -1.0198 -0.9438 -1.2028 -0.5986 0.4634
-0.48 0.48 0.49 0.75 -1.32 0.04 -2.12 1.86 2.06 1.12 1.99 1.69 -1.86 -0.0699999999999998 1.83 2.09079018005715 1.48260066931033 2.06962880941259 -0.44 0.5372 -0.1584 0.9352 -1.0356 -1.0176 -0.5252 -0.9304 -0.8824 0.8456 -0.1728 -1.0268 0.23 -0.6372 -0.1616 -1.0652 0.8256 0.9276 0.5252 0.9704 0.7124 -0.8256 -0.1272 0.6968 0.265 -0.7336 -0.1208 -1.0776 0.8328 0.9688 0.5576 0.9702 0.7462 -1.0228 -0.1586 0.7634
-0.48 -0.52 -0.51 -0.25 -0.32 -1.96 0.88 -2.14 -1.94 -0.88 0.99 1.69 -0.86 -0.0699999999999998 0.83 -0.0724593989361211 1.02984305302316 1.54326398876059 0.04 0.0572 0.8016 -0.5048 0.8844 0.9024 0.4348 -0.4504 -0.8824 0.3656 -0.1728 -0.5468 2.77555756156289e-17 0.1628 0.8384 -0.5052 1.0456 0.9476 0.4452 -0.4996 -0.9776 0.5144 -0.0572 -0.6132 0.025 0.0764 0.8592 -0.4876 1.0128 0.9488 0.4576 -0.5098 -0.9438 0.3272 -0.0886 -0.5566
-0.48 0.48 0.49 -2.25 0.68 -0.96 -1.12 -1.14 -1.94 -1.88 -2.01 -1.31 -1.86 -2.07 -2.17 0.317337364813394 -0.765222055298895 -1.95936392806476 1 -0.4228 0.3216 0.4552 0.4044 0.9024 0.9148 0.9896 0.5576 0.8456 0.7872 0.8932 -1.21 0.3228 -0.6416 -0.5852 -0.6144 -0.9924 -0.9148 -0.9496 -0.7276 -0.8256 -1.0872 -1.2232 -1.205 0.2464 -0.6108 -0.5876 -0.6372 -0.9912 -0.9124 -0.9898 -0.7238 -1.0228 -1.1386 -1.1966
0.52 0.48 0.49 -0.25 1.68 0.04 1.88 1.86 0.0600000000000001 2.12 -2.01 1.69 0.14 -0.0699999999999998 0.83 0.499477376394481 -0.907512553163864 -0.0566261170847958 -0.21 0.7772 -0.1184 0.8952 0.8244 0.0024 1.1148 -1.0204 0.8076 0.0256 -0.2428 0.2832 -0.25 0.8028 -0.1616 0.8548 0.8256 -0.0324 1.0052 -0.9496 0.7124 0.1344 -0.1272 0.2168 -0.225 0.7364 -0.1208 0.8824 0.8328 -0.0112 1.0476 -0.9898 0.7462 -0.0428 -0.1586 0.2734
-0.48 -0.52 -0.51 -2.25 1.68 -1.96 0.88 0.86 1.06 1.12 1.99 -0.31 1.14 -0.0699999999999998 1.83 0.395706747390903 -0.273630671417418 -0.481083858089441 1 -0.9028 0.8016 -0.5048 -0.5556 -0.5376 -0.5252 -0.9304 0.0776 -0.5944 -0.1728 -1.0268 1.04 -0.8772 0.8384 -0.5052 -0.5144 -0.6124 -0.5948 -1.0196 0.0624 -0.5256 -0.0572 -1.1332 1.045 -0.9436 0.8592 -0.4876 -0.5172 -0.5812 -0.5624 -1.0198 0.0762 -0.6928 -0.0886 -1.0666
-0.48 -0.52 -0.51 -0.25 -2.32 1.04 1.88 1.86 -0.94 -0.88 -1.01 -1.31 0.14 -2.07 -2.17 -0.416293151627003 1.18126536575734 1.46861015679698 0.04 1.0172 -0.6384 -0.9848 -1.0356 0.4224 0.4348 0.5096 0.5576 -0.1144 0.7872 0.8932 2.77555756156289e-17 1.2028 -0.7216 -1.0252 -1.0344 0.4276 0.4452 0.5404 0.5824 -0.00560000000000004 0.9828 0.9468 0.025 1.0964 -0.6708 -0.9976 -1.0272 0.4388 0.4576 0.5102 0.5862 -0.1828 0.9314 0.9734
-0.48 -0.52 -0.51 -2.25 -2.32 0.04 1.88 -2.14 1.06 0.12 0.99 1.69 0.14 -0.0699999999999998 -0.17 1.91328631703139 -0.03941255037526 -0.396524764998621 1 1.0172 -0.1584 -0.9848 0.8844 -0.5376 -0.0452 -0.4504 -0.8824 -0.1144 -0.1728 -0.0668 1.04 1.2028 -0.2016 -1.0252 1.0456 -0.6124 -0.0748 -0.4996 -0.9776 -0.00560000000000004 -0.0572 -0.0932 1.045 1.0964 -0.1608 -0.9976 1.0128 -0.5812 -0.0524 -0.5098 -0.9438 -0.1828 -0.0886 -0.0466
-0.48 0.48 0.49 1.75 1.68 1.04 0.88 -0.14 0.0600000000000001 1.12 1.99 1.69 -1.86 0.93 0.83 0.901306114399587 2.39369095209328 1.32260676647106 -0.92 -0.9028 -0.6384 -0.5048 -0.0756 -0.0576 -0.5252 -0.9304 -0.8824 0.8456 -0.6528 -0.5468 0.71 0.8028 0.3184 0.3748 -0.1344 -0.0324 0.5252 0.9704 0.7124 -0.8256 0.3528 0.2168 0.755 0.7364 0.3692 0.3924 -0.1472 -0.0112 0.5576 0.9702 0.7462 -1.0228 0.3314 0.2734
0.52 0.48 0.49 1.75 1.68 2.04 0.88 1.86 0.0600000000000001 1.12 0.99 1.69 -1.86 0.93 1.83 1.53975400580957 1.82660520420093 1.59991985826812 0.83 0.7772 0.9216 0.3752 0.8244 0.0024 0.5948 0.5396 0.8076 -1.0144 0.2772 0.8032 0.71 0.8028 0.7984 0.3748 0.8256 -0.0324 0.5252 0.4904 0.7124 -0.8256 0.3528 0.6968 0.755 0.7364 0.8592 0.3924 0.8328 -0.0112 0.5576 0.4802 0.7462 -1.0228 0.3314 0.7634
0.52 0.48 0.49 1.75 1.68 -1.96 0.88 -2.14 -1.94 -0.88 -2.01 -2.31 -1.86 -2.07 -2.17 -2.58686142668609 -0.885934904516965 -1.69966857312313 0.83 0.7772 -1.1584 0.3752 -1.2556 -1.0376 -0.4452 -1.0204 -1.2724 -1.0144 -1.2828 -1.2768 0.71 0.8028 -1.1216 0.3748 -1.0944 -0.9924 -0.4348 -0.9496 -1.2076 -0.8256 -1.0872 -1.2232 0.755 0.7364 -1.1008 0.3924 -1.1272 -0.9912 -0.4224 -0.9898 -1.2138 -1.0228 -1.1386 -1.1966
