0.5 -0.49 -0.45 2.2 -2.01 1.89 0.97 -1.89 1.15 2.04 0.97 0.98 -0.0499999999999998 -1.11 0.0700000000000001 0.452428353431227 0.0692946925042624 -0.0944419305849285 -0.153 0.4578 -0.04
0.5 -0.49 0.55 0.2 -2.01 -2.11 -0.0299999999999998 2.11 2.15 -0.96 1.97 -1.02 1.95 1.89 0.0700000000000001 0.173719164731208 -0.099430579975634 1.44714409643298 -0.083 -1.0122 0.96
0.5 -0.49 -0.45 -1.8 -1.01 -0.11 1.97 -1.89 0.15 -1.96 -2.03 -2.02 -1.05 -2.11 -1.93 -1.57618858860293 -0.321341138160725 -0.694003157020167 0.747 0.9478 -0.54
0.5 0.51 -0.45 -1.8 -1.01 1.89 -2.03 -1.89 1.15 1.04 -0.0299999999999998 -0.02 -2.05 -2.11 -1.93 2.02845378447911 -0.232685262489614 1.69785170682351 0.747 -1.1622 -1.04
-0.5 0.51 -0.45 -1.8 -2.01 0.89 0.97 1.11 -1.85 0.04 -2.03 0.98 -1.05 -2.11 -0.93 1.92007244155066 -1.75053274225981 1.18686183004385 0.297 -1.1622 0.51
-0.5 -0.49 -0.45 2.2 -0.00999999999999979 -2.11 1.97 1.11 -1.85 1.04 1.97 0.98 0.95 -0.11 2.07 0.912296047125709 1.42042563261099 0.03715696889986 -1.053 -0.0322 -0.49
-0.5 0.51 -0.45 0.2 -1.01 0.89 -2.03 2.11 -1.85 -1.96 -0.0299999999999998 1.98 -1.05 -1.11 -0.93 -0.587548238623033 0.787375800803254 -0.597514321789894 0.297 -0.6522 0.51
0.5 0.51 0.55 -1.8 1.99 0.89 1.97 2.11 1.15 0.04 -2.03 1.98 -1.05 -0.11 0.0700000000000001 0.62495269838641 1.94488072014776 2.60449340954682 -0.083 -0.1422 -0.54
0.5 -0.49 -0.45 2.2 -2.01 1.89 0.97 2.11 1.15 -0.96 -1.03 -1.02 1.95 1.89 2.07 0.854206940973245 -0.779267364173672 -0.752612239422311 -1.053 -1.0122 0.96
0.5 0.51 0.55 2.2 -2.01 -2.11 -2.03 -1.89 -1.85 0.04 -1.03 1.98 0.95 1.89 -1.93 0.933830351219365 1.78102944003729 -0.265538331699104 -1.183 0.8778 0.46
