1 0 1 4 1 0 0 1 3 1 1 4 0 1 1 -0.0516319022117685 1.45488919536338 0.383585117621071
1 0 0 3 0 4 4 4 2 4 4 4 4 4 4 -1.11077260687268 0.126926362364483 0.355862942426247
0 1 1 2 0 0 0 1 0 4 0 2 0 3 0 0.436618090814784 -0.19527231566579 -1.40192900884135
0 1 1 4 2 3 2 1 0 0 4 1 0 4 2 -0.0157306575312891 0.515626671184421 1.48403981219426
0 0 1 0 4 0 2 3 0 0 2 1 0 2 0 0.513749266567116 2.17593418181442 2.38027232028563
0 0 1 0 3 1 4 0 4 2 4 2 2 4 4 -0.00643633621810241 0.194403136054616 2.3015770290842
0 1 1 4 3 3 0 4 4 2 3 4 4 4 1 1.349006075725 1.37073701331047 0.111411239744478
1 1 1 3 1 4 1 4 2 4 4 3 3 4 4 2.32224470680508 1.84041918236289 3.79272898221301
1 1 0 0 4 4 4 4 4 3 2 4 3 4 4 1.00319165707591 0.665095284053848 0.922533451977182
0 0 0 3 1 1 2 0 0 0 2 2 1 3 1 0.0621737079610694 -1.59840501537677 -1.94154391293394
0 0 1 1 1 1 2 4 2 1 0 2 2 2 1 0.947143467457462 1.87241139629236 2.17280303586489
0 0 0 0 4 0 1 0 2 3 4 4 1 3 4 -1.16307269988778 -0.743092547631698 1.33325935712461
1 0 0 1 4 3 4 4 4 3 4 4 4 4 4 1.1431405198725 1.65164407952472 4.32183059530914
1 1 1 0 0 4 4 4 2 0 0 1 0 3 1 1.67897711544968 1.83342347649881 2.22595009192399
0 0 0 1 4 2 3 4 4 1 1 4 1 3 4 0.834486648230868 2.59182851825488 1.98072969304187
0 0 0 4 4 4 0 0 0 0 1 2 3 1 1 0.493144668674998 0.0790511364812359 0.818341516139215
0 0 1 4 0 0 4 1 3 2 0 1 0 0 0 1.19130953033267 0.837180862535483 -0.581838474109208
1 1 1 1 4 3 0 4 4 2 4 2 4 2 3 1.16915069239617 -0.597747742117383 1.49703022179899
1 1 0 2 1 3 4 4 2 2 0 4 0 3 2 0.719436696482983 -0.198474299934346 0.303233963417766
1 1 1 3 2 3 3 4 3 3 3 4 3 2 3 -0.101227254716316 1.24569641588766 1.06436138202875
0 1 1 4 2 4 4 4 3 4 4 4 3 4 4 2.40512688127576 0.939872661688273 2.6869792590609
1 1 0 1 1 3 0 0 2 1 4 3 4 2 2 -1.19483765455421 1.39416482527915 -0.0617574761721718
1 0 1 4 2 2 0 4 2 1 4 1 2 2 0 0.0363453953559085 -0.0835420062439906 -0.191147858780451
0 0 0 0 3 0 4 1 2 1 2 1 3 1 1 -0.418451898240463 -1.24788834918927 0.119325578388237
0 0 0 4 4 0 0 0 0 0 0 0 3 0 0 -1.25400317661883 -0.758644760514313 -1.02759875737408
0 0 1 1 0 0 4 4 4 1 4 2 1 1 2 -0.589642849719922 2.28933623096706 1.07679543437595
0 0 0 0 4 0 0 0 0 0 1 0 0 1 0 0.169547860722144 -1.70392275371324 1.1014383999479
0 0 0 3 0 0 1 1 0 0 1 0 2 0 1 -0.00616762815557398 -1.35631008896594 -0.036817975311239
0 1 0 1 1 1 4 1 0 3 0 1 2 2 4 -2.24047533163101 -0.388664726584627 0.857801429723214
1 0 1 1 0 3 4 2 3 0 1 4 0 3 4 -1.40345153232017 0.0166019264877879 1.93255964401833
0 0 1 4 3 4 4 4 4 4 2 3 3 0 4 0.817507976378988 1.41945944798686 -0.265690479894146
1 0 0 4 2 0 2 2 0 1 0 0 0 0 1 1.03422268077333 2.21405376490195 4.43907339233836
0 0 0 2 0 4 3 0 2 1 0 2 2 1 3 1.61282503637004 2.11058721357553 2.22784039599446
0 0 0 4 4 2 4 1 1 4 1 0 2 1 1 0.102408167745147 -0.372585999134449 0.993904895236333
0 0 1 3 4 3 0 4 0 3 3 0 4 3 1 2.39775173749997 0.154329641499483 2.24211096780827
1 1 1 3 4 4 4 1 4 3 3 0 1 3 0 0.0374055403043761 2.58472031697641 0.517631873316509
0 0 0 1 0 3 1 0 2 4 4 3 2 1 2 2.04587839700441 2.0258297947917 2.3378153137512
0 1 0 0 0 4 0 1 0 2 0 3 3 0 2 -0.938262946641238 0.353937080217622 0.113585495047159
0 1 1 1 2 3 0 0 0 0 0 0 3 0 0 0.0113272498243215 0.988798355835926 -0.771696022676956
1 1 1 0 3 0 2 4 0 3 0 1 3 4 4 -0.0378231912650455 1.33437481595165 1.95436104204246
0 1 1 4 0 1 4 2 1 4 2 2 0 0 0 0.0287394902395759 0.535859211940219 0.219138454188332
