-0.484 0.512 0.532 -2.028 -0.24 -2.092 -2.072 0.128 1.976 1.964 -0.928 1.244 -1.88 1.968 0.968 1.16120587213888 1.66828578836081 0.0326066939711078 -0.472 0.232 -0.00800000000000001 -0.327208 0.110568 -0.052256
-0.484 -0.488 -0.468 1.972 1.76 -2.092 -2.072 -1.872 0.976 -2.036 -1.928 0.244 2.12 -0.032 -0.032 0.487563159592976 0.231929847270717 1.13489592561463 0.028 -0.518 -0.258 -0.089208 0.244568 0.068744
-0.484 -0.488 -0.468 -2.028 -1.24 -2.092 1.928 0.128 1.976 -2.036 -0.928 0.244 0.12 1.968 1.968 1.56012700303914 0.508133137534102 1.14710626444284 0.528 -0.0180000000000001 -0.508 -0.323208 0.000568000000000011 0.189744
0.516 0.512 0.532 -2.028 1.76 0.908 0.928 2.128 -2.024 1.964 0.0720000000000001 -0.756 -0.88 -2.032 -2.032 -0.070645021509278 -0.180508301986729 -0.60555533278965 -0.972 0.482 -0.00800000000000001 -0.593208 0.238568 -0.060256
-0.484 -0.488 -0.468 -2.028 -0.24 -1.092 1.928 0.128 0.976 1.964 0.0720000000000001 1.244 2.12 1.968 -0.032 2.00484537399255 1.35799618463721 3.62590446297923 0.278 0.482 0.992 -0.206208 -0.243432 -0.536256
0.516 0.512 0.532 -1.028 1.76 1.908 1.928 -0.872 1.976 -0.036 2.072 0.244 1.12 1.968 1.968 1.64950846727382 1.42655149356853 0.459825055910487 0.778 1.232 1.242 0.337792 0.622568 0.584744
0.516 0.512 0.532 0.972 1.76 0.908 1.928 2.128 -2.024 -2.036 -1.928 0.244 -0.88 -2.032 -1.032 -0.587399090812967 0.0853129352117804 0.996942046905957 0.528 -0.018 -1.008 0.204792 -0.017432 -0.576256
-0.484 0.512 -0.468 1.972 1.76 -1.092 1.928 -0.872 1.976 0.964 -0.928 0.244 -0.88 -1.032 -1.032 -0.147732481223622 0.248332070171368 0.75683910089433 0.778 -0.268 0.242 -0.440208 -0.145432 -0.173256
0.516 -0.488 -0.468 1.972 1.76 0.908 -2.072 -0.872 -2.024 -1.036 0.0720000000000001 -1.756 -1.88 -2.032 -1.032 0.642494403694021 0.0698375921031739 -1.07632301421675 -0.722 -0.268 -1.008 0.261792 0.122568 -0.576256
0.516 -0.488 -0.468 1.972 0.76 1.908 -0.0720000000000001 -1.872 1.976 1.964 1.072 -0.756 2.12 -0.032 1.968 2.40397353921893 1.52155166959175 0.748546334099647 0.778 -0.0180000000000001 1.992 -0.440208 0.000568000000000011 0.971744
-0.484 0.512 -0.468 0.972 -2.24 1.908 -1.072 -1.872 -2.024 -2.036 -0.928 0.244 0.12 -0.032 0.968 -0.171839767391045 0.648721683524093 0.0531063338585118 0.278 -1.268 -0.508 -0.206208 -0.657432 0.189744
-0.484 -0.488 -0.468 -0.028 1.76 -0.0920000000000001 -1.072 -1.872 -1.024 0.964 -1.928 1.244 2.12 0.968 0.968 0.685147563500861 0.0175428120446086 1.35186174046684 0.278 -0.268 0.492 -0.206208 0.122568 -0.294256
-0.484 0.512 -0.468 0.972 1.76 -2.092 1.928 -1.872 1.976 -1.036 1.072 0.244 -1.88 0.968 -0.032 0.730727737038548 1.50956612732543 1.48170971938772 0.778 0.482 -0.758 -0.440208 0.238568 0.310744
-0.484 -0.488 -0.468 -2.028 1.76 0.908 -2.072 -0.872 -1.024 -2.036 -1.928 1.244 -1.88 -1.032 1.968 2.48726343680433 2.28331718167287 1.47537553068513 -0.222 -0.518 -1.008 0.027792 0.244568 0.431744
-0.484 -0.488 -0.468 -1.028 -1.24 1.908 -1.072 0.128 -1.024 -1.036 -1.928 -1.756 -1.88 -2.032 -2.032 -1.12821976949177 -0.300854316844521 -1.46421437975813 -1.472 -1.268 -0.508 0.612792 0.610568 0.189744
-0.484 0.512 0.532 1.972 0.76 -1.092 0.928 -0.872 -0.024 -2.036 -1.928 0.244 1.12 -1.032 -0.032 0.917968538881909 1.10993945369664 2.49477859255087 0.778 -0.768 -0.508 0.337792 -0.401432 0.189744
-0.484 -0.488 -0.468 1.972 0.76 -0.0920000000000001 -2.072 -1.872 0.976 1.964 -1.928 -1.756 -1.88 0.968 -2.032 -0.642033790369391 0.160829526263643 0.204602294915973 -0.972 -0.518 0.242 0.378792 0.244568 -0.173256
-0.484 -0.488 0.532 -0.028 1.76 0.908 -2.072 1.128 0.976 0.964 0.0720000000000001 -1.756 -1.88 -1.032 0.968 0.295414340915576 1.22049599020336 -0.141650816588712 -0.722 0.482 0.242 -0.460208 -0.243432 -0.173256
-0.484 0.512 -0.468 -1.028 -2.24 1.908 0.928 -1.872 -2.024 0.964 0.0720000000000001 -1.756 0.12 -2.032 -1.032 0.887543515046889 -0.252850054034208 2.61184064708359 -0.722 -1.518 0.242 0.261792 -0.785432 -0.173256
-0.484 -0.488 -0.468 0.972 -0.24 1.908 1.928 2.128 0.976 -0.036 2.072 1.244 2.12 -1.032 1.968 0.75401885263596 1.67413657070862 -1.62686935206271 1.528 0.732 1.242 -0.791208 -0.365432 -0.657256
-0.484 -0.488 -0.468 1.972 -2.24 -2.092 -0.0720000000000001 0.128 -0.024 -1.036 -1.928 -0.756 0.12 -0.032 -0.032 1.21951077940615 0.21569292266727 -0.0877635012138392 0.278 -1.018 -0.758 -0.206208 0.488568 0.310744
0.516 -0.488 0.532 -0.028 -1.24 1.908 1.928 2.128 1.976 0.964 2.072 1.244 2.12 1.968 1.968 2.19151212639566 -0.611508444873337 0.676035657876208 1.278 1.232 1.742 0.603792 -0.609432 0.842744
-0.484 0.512 -0.468 1.972 -0.24 -1.092 -0.0720000000000001 2.128 -2.024 -0.036 0.0720000000000001 -1.756 0.12 -1.032 -2.032 0.0474921889926601 -0.274944652225897 0.166133536418778 -0.472 0.232 -0.758 0.144792 0.110568 0.310744
-0.484 -0.488 -0.468 -2.028 -2.24 -2.092 -0.0720000000000001 1.128 -2.024 1.964 -1.928 -1.756 -1.88 -2.032 -1.032 0.431085659248005 -0.823788779102919 1.22953908974925 -1.222 -1.268 -1.008 0.495792 0.610568 0.431744
-0.484 -0.488 -0.468 -2.028 0.76 -0.0920000000000001 -0.0720000000000001 -0.872 1.976 0.964 1.072 0.244 1.12 0.968 -1.032 -1.93594814421335 -1.70033382485353 0.699852167036281 -0.722 0.482 0.992 0.261792 -0.243432 -0.536256
-0.484 0.512 -0.468 1.972 1.76 -2.092 1.928 -1.872 1.976 -2.036 1.072 -1.756 1.12 -0.032 1.968 1.56149007098237 2.63892466139397 1.85752947043429 1.028 0.232 -0.258 -0.557208 0.110568 0.068744
