-0.16920826E-14 -0.27636210E-14 -0.25964660E-14  0.43751250E-15 -0.99243685E-15 -0.29317640E-14 -0.64264051E-15 -0.23774737E-14 -0.30643155E-14 -0.24940667E-14
-0.33696533E-14 -0.39143053E-14 -0.54450230E-14 -0.52708645E-14 -0.94765385E-14  0.63914073E+00  0.84266412E+00  0.10752258E+01  0.68373071E-15  0.61742673E-16
-0.51046366E-15 -0.24351975E-15  0.26331229E-15  0.24209603E-16  0.78350481E-16  0.22286062E-15  0.24269506E-15  0.98140586E-16 -0.35292387E-15 -0.87205496E-16
 0.21127847E-15  0.25764828E-15 -0.74904749E-15 -0.39631483E-15  0.60955874E-17 -0.72256510E-16 -0.22409032E-15  0.10382967E-15 -0.15825081E-15  0.11350334E-15
-0.37296896E-15 -0.13898751E-15  0.56505060E-15  0.11720780E-15 -0.49166467E-15 -0.22799681E-15 -0.47712274E-16 -0.22746117E-15 -0.29988609E-15  0.91915588E-16
 0.52129306E-16 -0.14566207E-15 -0.38628887E-15 -0.91760138E-15  0.58914614E+00  0.87993270E+00  0.43870457E-01  0.23247443E+00  0.55015206E+00  0.24604167E+00
 0.52784050E+00  0.72282869E+00  0.50685883E+00  0.66396171E+00  0.75698507E+00  0.86487550E+00  0.82047182E+00  0.23778315E+00  0.66627020E+00  0.39393923E+00
 0.39186600E+00 -0.15208851E+00  0.19365902E+00  0.27894410E+00  0.58570194E+00  0.17952749E+00  0.72182220E+00  0.28488737E+00  0.37301242E+00  0.35056809E+00
 0.47605562E+00  0.40624386E+00  0.36951762E+00  0.46387854E+00 -0.55762235E-01  0.73696816E+00  0.79653656E+00  0.63320833E+00  0.83768487E+00  0.55094224E+00
 0.87430072E+00  0.78906214E+00  0.96293205E+00  0.47404590E+00  0.36539793E+00  0.55232799E+00  0.95802580E-03  0.70424414E+00  0.81935704E+00  0.49660024E+00
 0.80053711E+00  0.59491128E+00  0.77204347E+00  0.73118246E+00  0.20963791E+00  0.16103101E+00  0.13192369E+00  0.26055157E+01  0.24333937E+01  0.26180286E+01
 0.24112022E+01  0.21027198E+01  0.19178586E+01  0.17607974E+01  0.18260039E+01  0.20493598E+01  0.17589984E+01  0.14680341E+01  0.12767612E+01  0.59853774E+00
 0.40789208E+00  0.27821946E+00  0.60378635E+00  0.59545028E+00  0.72490424E+00  0.58516032E+00  0.57330137E+00  0.55617106E+00  0.49908322E+00  0.48324391E+00
 0.62949985E+00  0.57219571E+00  0.53006387E+00  0.52953112E+00  0.61689615E+00  0.61379206E+00  0.68406141E+00  0.60193831E+00  0.50361204E+00  0.50334835E+00
 0.44587922E+00  0.46972305E+00  0.57997465E+00  0.51115620E+00  0.44686246E+00  0.44491327E+00  0.61441982E+00  0.59804994E+00  0.66962016E+00  0.58814007E+00
 0.50123817E+00  0.49912426E+00  0.46907958E+00  0.44422042E+00  0.58707881E+00  0.53612256E+00  0.44067129E+00  0.40777236E+00  0.57561690E+00  0.36999276E+00
-0.50267160E+00  0.11167632E+00  0.86527474E-01  0.10307366E+01  0.61330867E+00  0.85895509E-02  0.10711805E-01  0.14075494E+00  0.85488009E+00  0.20804702E+00
 0.40626973E+00 -0.18445317E+00
 0.49839742E-01  0.49749371E-01  0.49355850E-01  0.16147755E+00  0.15776882E+00  0.17117243E+00  0.15727682E+00  0.15459302E+00  0.15672907E+00  0.14232357E+00
 0.15100993E+00  0.16248077E+00  0.15905973E+00  0.14703400E+00  0.15190457E+00  0.80428444E-01  0.88734880E-01  0.10644723E+00  0.79096779E-01  0.78553438E-01
 0.85332289E-01  0.76840028E-01  0.76436467E-01  0.77746831E-01  0.70966177E-01  0.74604459E-01  0.80057733E-01  0.76927237E-01  0.73983930E-01  0.74928634E-01
 0.80007814E-01  0.79561986E-01  0.84519230E-01  0.77612884E-01  0.76161608E-01  0.76984026E-01  0.70874251E-01  0.75398542E-01  0.78911342E-01  0.78660667E-01
 0.73109441E-01  0.75856775E-01  0.80377236E-01  0.78539349E-01  0.84413268E-01  0.76690294E-01  0.75567678E-01  0.77046730E-01  0.70978262E-01  0.73104464E-01
 0.79805762E-01  0.78741349E-01  0.71827754E-01  0.74062809E-01  0.25133881E+00  0.29425287E+00  0.19580531E+00  0.18316066E+00  0.20657381E+00  0.19441815E+00
 0.15938772E+00  0.18740226E+00  0.21382569E+00  0.16748129E+00  0.19781357E+00  0.21537633E+00  0.17442812E+00  0.13655210E+00  0.21622588E+00  0.64695144E+00
 0.49834609E+00  0.48091725E+00  0.32742810E+00  0.59792662E+00  0.74409008E+00  0.56164986E+00  0.83911347E+00  0.63735241E+00  0.72956944E+00  0.55382359E+00
 0.61045122E+00  0.55960482E+00  0.48296061E+00  0.47143382E+00  0.38514206E+00  0.53809637E+00  0.62972689E+00  0.50193077E+00  0.84977084E+00  0.53608942E+00
 0.71802288E+00  0.41365895E+00  0.46836922E+00  0.66556007E+00  0.39360014E+00  0.45815030E+00  0.41274011E+00  0.42323214E+00  0.27645901E+00  0.30462423E+00
 0.51010686E+00  0.32960519E+00  0.32602888E+00  0.24695842E+00  0.25564317E-01  0.38189296E-01  0.44631153E-01  0.17221758E+00  0.18287104E+00  0.25337473E+00
 0.17846483E+00  0.20436393E+00  0.23923570E+00  0.23431928E+00  0.21808937E+00  0.27632901E+00  0.30578998E+00  0.24794063E+00  0.24038921E+00  0.82476445E-01
 0.13746752E+00  0.23448195E+00  0.70620000E-01  0.55994060E-01  0.45687035E-01  0.48817802E-01  0.58907039E-01  0.95035367E-01  0.53231835E-01  0.10541536E+00
 0.63395396E-01  0.77533789E-01  0.64144939E-01  0.76405823E-01  0.69355540E-01  0.58637273E-01  0.82669027E-01  0.45438617E-01  0.75204968E-01  0.77144556E-01
 0.66880979E-01  0.10605877E+00  0.71306281E-01  0.99350005E-01  0.79318181E-01  0.76384418E-01  0.81920072E-01  0.55687167E-01  0.10587786E+00  0.47494516E-01
 0.83268374E-01  0.91216996E-01  0.64791359E-01  0.80257528E-01  0.89336574E-01  0.99109173E-01  0.11766805E+00  0.14719534E+00  0.42977962E+00  0.15048723E+00
 0.42307886E+00  0.43793287E-01  0.59061330E-01  0.26340896E+00  0.20946084E+00  0.27102144E-01  0.89132376E-01  0.14256819E+00  0.27379721E+00  0.15993133E+00
 0.13670349E+00  0.15494783E+00
 0.16800000E+03 -0.68216757E+04  0.95979778E+00 -0.55711830E+04  0.10163104E+01  0.13979351E+05  0.14417020E+05  0.13886434E+05  0.24441934E+04  0.13710000E+04
 0.00000000E+00  0.10232354E+01  0.19838137E+00  0.16329960E+00  0.88474940E-01  0.82765218E-01  0.94142643E-01  0.00000000E+00  0.10405467E+00  0.30950729E-03
