1 1 1 1 0 3 3 2 3 1 2 1 4 3 4 1.12876873047528 1.95990682070845 1.34929016950328
1 0 1 2 1 2 3 1 2 3 4 2 2 3 1 2.30025891337638 1.57579873900021 1.48853488812615
1 0 1 1 2 2 0 1 2 0 2 1 2 3 0 0.471354968538026 2.25616201884253 0.587262460576708
1 1 0 3 3 1 1 1 3 1 2 2 3 4 3 2.51549986860562 1.88890373900856 3.43787152759563
1 1 1 1 2 2 1 1 2 0 3 1 3 1 2 -1.59871407788619 -0.0842238956958667 1.72864009701046
0 0 0 1 4 1 2 2 1 2 2 1 1 1 3 -0.731813096110063 0.336598020429311 -1.04796464298808
0 0 0 4 2 1 2 1 2 2 2 2 0 2 2 0.82715504511366 0.830284402970455 -1.02560399639188
0 1 1 1 3 3 3 3 4 4 2 3 4 3 4 -0.182523625779294 2.5261027554073 1.11246426889951
1 1 1 3 1 2 0 2 1 3 2 1 1 2 1 0.463674043073887 0.604767975065682 -0.454692985453067
0 1 0 1 1 3 3 3 2 3 3 3 2 3 2 1.41768831628029 -0.746805220247034 2.26174124807974
1 0 1 2 1 1 1 1 0 1 0 0 0 0 0 2.08793447065524 0.787152657011504 1.65064620151266
0 0 1 2 2 1 1 3 2 0 2 0 1 0 0 -0.482927274015279 -1.00344614367047 -0.288129402211577
1 1 1 3 4 4 3 4 4 2 3 4 4 4 4 0.738761015761904 -0.628235389490611 0.0276007518007615
1 1 1 1 3 1 1 1 4 2 1 2 1 3 1 -0.913092466639457 -2.08075588783136 -2.80621243519965
1 1 1 3 4 2 4 4 4 4 4 4 4 4 4 1.59009810011075 1.33953946070177 0.466655019579326
0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0.613800990928449 0.0254989498611422 0.882527296034111
1 1 1 3 2 4 2 4 1 3 2 4 2 4 2 1.01122285771145 -0.192478357855889 -0.650195257976657
1 1 1 2 3 3 3 2 1 3 0 2 2 2 2 0.0606577034854865 2.35045235373202 3.10630994598008
0 1 0 2 0 1 3 0 1 1 3 4 2 3 3 1.23216871257161 -0.0671556569441372 -0.463324504289957
0 0 0 2 2 1 3 3 2 4 4 3 3 2 2 -0.730204644944264 -0.0973297204900709 -0.336873566066228
1 1 1 2 2 2 1 1 2 1 3 0 2 0 2 0.716180895469601 0.936724997327579 0.823913239910753
0 0 0 1 4 1 1 2 0 2 0 1 2 2 1 0.238822329343942 -1.02742594147315 -0.123476821392097
0 0 1 2 1 2 2 2 3 3 3 1 4 2 1 -0.592922972488937 -0.19083008348687 -0.216469617192154
1 0 0 2 2 2 1 2 0 3 3 3 2 4 1 0.11413164771408 -1.09900503326199 1.43558390470376
0 1 1 4 3 1 2 1 1 1 1 3 1 2 1 0.838206953270395 1.04536954574831 -0.429399989925543
0 1 1 1 0 1 1 2 0 1 4 2 1 2 0 1.9220935548471 1.91286318784168 1.98297379168837
0 0 0 3 2 3 3 4 3 2 4 3 3 2 4 0.177852519231191 2.24254662361196 2.20940874981725
0 0 0 2 3 1 1 2 1 1 4 1 0 2 0 0.967347703863832 1.59111986804941 0.691539142826901
1 1 0 2 1 1 3 0 1 2 1 2 0 1 1 -0.204649074238774 -2.12557107583933 0.793170735784347
0 0 0 3 1 2 2 4 4 4 2 4 3 3 4 0.743304045725817 1.90381717363954 0.791723495247221
1 0 1 2 0 3 2 1 2 1 1 3 1 2 3 0.131590789087086 -0.834727348076761 0.229555170236959
1 1 1 2 2 0 4 3 2 2 2 3 2 3 4 -1.08897118540367 0.409654525021471 -0.154700076529288
0 0 1 1 2 2 2 1 2 1 0 3 3 2 4 0.400633979801455 1.28354973010488 1.76711213363492
1 1 0 0 3 4 2 4 4 2 4 4 3 4 4 -0.0575321402315401 -1.08862805486335 -0.505153893242372
0 0 1 1 2 3 3 2 0 2 4 2 1 4 4 0.395530097945264 1.15808838639812 2.96302767562384
1 0 1 1 3 3 3 0 2 1 1 3 2 2 1 1.02435547566948 0.675254094677777 1.29752290176201
1 1 1 1 2 0 3 0 0 0 0 2 1 0 0 0.150847421846301 1.52869264603156 2.67301222213123
1 1 0 4 3 2 2 4 2 3 3 4 4 2 4 -0.495253191628871 0.505509418734039 2.62093909987054
1 1 0 3 1 2 3 1 2 1 1 4 2 1 4 1.35189772975835 1.06505548598134 1.94836170116999
0 1 0 3 2 2 2 2 4 3 2 1 2 4 3 1.51366477474965 0.219683102314357 2.48323664530291
1 1 1 1 2 2 2 2 2 2 0 3 1 2 1 -0.177515992967652 -0.294180972399137 -0.0643069291683939
1 1 1 2 3 3 1 0 1 0 1 2 0 1 0 -0.540296937959044 -0.521321463821818 0.667661960139802
0 1 0 1 4 3 4 3 2 2 3 1 2 3 2 0.75164653682399 0.759827943803668 -0.336078862787768
1 0 0 1 1 2 3 3 2 3 3 2 1 2 4 0.0503875274330643 -1.53131221765204 -0.173784242331823
1 0 0 2 3 4 2 4 3 4 3 4 3 4 4 2.14973221716828 1.82889702847085 2.5806539247133
0 0 0 1 2 1 2 2 2 1 2 1 2 0 2 -0.302082668530902 1.16068784919592 -0.624739948869837
1 0 1 3 3 2 4 4 3 4 2 3 3 4 3 0.848385184591025 1.30528732815267 1.79485889195792
0 1 0 4 3 4 2 4 4 3 3 4 3 4 3 -1.49127752201733 -0.366277903871766 -0.746733861059321
0 0 0 0 2 2 2 2 3 1 0 2 1 2 3 -0.993077383274093 1.09763791588444 3.05671460340719
1 1 0 2 1 0 1 1 1 0 0 0 0 1 0 -2.34821121040968 1.43777991387712 -0.0049538061000427
0 0 0 3 2 3 3 3 3 3 2 3 4 4 4 -0.771591601100317 -0.00138006319297207 -0.331096379332404
0 0 0 0 3 2 2 2 0 2 3 2 3 1 1 1.11790134974443 -0.155894020669674 1.22755228769974
0 1 0 0 1 2 1 0 1 2 0 0 0 0 1 0.077615123558809 1.92041471399065 1.95665448914061
1 1 1 4 1 3 1 2 1 1 2 2 2 4 2 1.69527153737894 1.03744442182856 2.62481970131312
0 0 0 3 2 0 3 3 4 3 2 3 1 4 3 -0.795137081751759 -1.74767619565977 -0.543366733144732
1 0 1 1 3 3 4 3 4 3 1 2 4 3 3 0.43079665055216 1.2931865949455 3.04768341148975
0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0.594507532499341 1.28739238912564 0.171846643184175
0 1 1 2 1 3 2 2 1 2 2 4 4 3 4 0.311785669142481 0.455094124290463 -0.906643470971052
1 1 1 3 1 4 3 2 4 4 1 4 4 3 4 2.08028339101267 1.64314305157283 3.71289475185914
1 1 1 1 2 1 1 0 2 2 1 1 1 0 0 -0.898865980702527 0.544370778035767 0.784541275774605
1 1 1 2 2 1 1 3 2 1 2 2 2 2 2 -0.251376956679308 0.8523609017034 1.4075748733914
1 1 1 1 2 2 1 3 0 2 4 2 0 1 1 -1.23591166465225 0.204716675059877 1.14015176487308
1 1 1 2 2 2 0 2 2 1 3 0 2 0 3 1.45395051215559 -0.123964335302954 1.8821276421277
1 0 1 2 3 3 3 3 4 3 4 3 3 4 4 0.198909997605268 1.89858368217843 3.76620015838951
0 1 0 1 0 2 1 3 4 2 1 2 2 1 3 0.454470407422076 -0.417940813881148 1.54273141346744
0 0 0 3 1 2 3 4 2 1 3 2 2 3 4 0.255032286661995 1.38752629565789 0.760645501905119
0 1 0 1 1 2 2 2 2 2 2 0 1 1 1 -0.619860139080547 -0.129547478259104 -0.643635814179306
0 0 1 3 0 1 2 1 2 1 2 1 0 1 2 1.83661340284496 1.3749856974775 2.07968170395948
1 1 0 2 3 2 1 2 2 2 2 4 3 1 1 -0.91773104984027 -0.394641524634037 1.26488870352322
1 1 1 1 2 3 3 1 1 0 2 1 2 2 3 -0.252213885917098 1.65948684052285 1.23952266061438
0 0 1 3 3 0 1 0 1 0 0 0 0 0 0 0.143412657628742 -1.32215791667516 0.555012332768887
1 0 0 3 3 3 3 3 2 4 4 4 3 4 4 0.445763662442918 0.641055606349896 0.435259086845317
0 0 0 2 3 1 1 1 0 0 0 0 3 2 2 -0.59817027661756 -1.31265001025629 -1.13623111223126
0 0 0 3 1 0 3 2 1 3 2 2 1 3 4 -0.480858679778489 -1.67158926907963 -0.163181853969692
1 1 1 1 3 3 3 0 2 1 2 1 1 0 1 0.931931673751671 -1.05554809450243 -1.12364325852322
0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1.89772633316503 0.292310582702785 0.827043417763044
1 0 1 2 4 3 2 2 2 3 3 3 4 3 1 -0.341052822487084 -0.726271316815006 -0.216024133725794
0 0 0 2 1 2 4 3 4 2 2 3 4 2 4 1.30892642293262 1.25829493377471 2.31367246172934
0 0 0 1 0 2 0 2 1 1 0 0 0 0 0 -1.19466673705754 -0.673386887598892 0.553395324445344
0 0 0 4 3 3 2 2 3 2 2 1 2 1 0 -0.0943503200231376 1.23698411909905 3.20488070489384
1 1 1 2 2 2 1 0 0 2 2 1 1 2 2 1.61048034665214 0.79323015521174 1.08812888403475
0 1 1 2 2 2 4 1 2 3 3 1 0 1 0 -1.04251229886811 -0.215133761028763 1.15654509443187
1 0 0 4 3 2 3 0 1 2 2 1 3 2 3 -1.48363069646988 2.30640117018383 0.338004558167905
1 0 0 2 1 2 3 0 2 2 2 1 2 2 3 0.262029682928815 2.40698225868785 2.57703678105906
1 1 0 3 2 3 3 4 4 4 4 4 4 4 4 0.723539222834134 1.15303284937402 2.88023567777786
0 0 1 2 3 2 0 4 0 3 3 1 0 2 4 1.03387548172318 1.04068959978873 2.44770139234755
0 0 0 1 1 1 0 2 0 0 0 0 1 1 0 0.153638658469953 0.3407383758417 1.64954295483709
0 0 0 2 2 3 0 2 2 1 0 2 3 4 1 0.55535814429969 1.40182468806811 0.625253056048488
1 1 0 0 0 1 0 2 2 0 1 1 1 0 0 1.66889955898256 -0.317668767196832 0.703126680134629
0 0 0 0 2 3 2 1 2 0 2 1 3 2 2 0.854124276912468 0.84315470255511 0.834557356312121
1 1 0 2 3 3 4 3 3 4 3 4 2 3 3 1.72340677287877 1.35429668753011 2.03728209184046
1 0 1 0 0 1 1 3 0 1 0 1 0 0 2 1.17781789831538 1.23257357585621 -0.727745443386648
1 0 0 1 1 4 2 2 2 0 3 2 2 2 3 0.0398813309716208 2.14091615908038 1.13606654329759
1 1 0 1 4 3 3 0 2 1 1 1 1 4 3 0.934397706749019 2.4322081544708 3.86995724100998
1 0 0 3 1 0 3 0 1 2 2 2 3 3 2 0.588830938806358 1.14477809846494 0.62915583126126
1 1 1 3 2 1 1 2 2 3 1 1 2 2 0 0.69317608408379 0.0797920071220471 2.43179281053086
1 1 0 2 3 3 4 1 3 4 4 3 4 4 4 2.7605985849968 1.37842693104575 2.36072977764962
0 0 0 2 0 0 2 2 0 0 0 0 0 0 0 0.18114035417683 0.378099115948241 -0.55247220375711
1 1 1 3 4 3 1 4 2 4 3 4 4 2 3 0.89421796511051 1.21481035100524 0.208585711952205
1 0 1 3 2 3 2 1 3 3 2 3 1 1 4 0.617441129403513 0.705028464232637 3.0137466228446
1 0 1 3 2 2 2 2 4 2 3 1 3 4 4 0.668570909554274 -0.460148594036969 0.529081692029412
0 0 0 0 2 3 0 0 0 1 1 2 1 1 1 0.54627172370308 0.410383858327211 0.442485897604722
1 1 1 2 3 3 2 2 2 3 3 2 4 3 2 2.02738026357213 1.96685495688657 1.64004486334795
1 1 1 2 0 2 3 4 2 1 1 2 3 2 2 -0.0958595692847777 0.831003345678463 2.5992679266745
0 0 0 1 1 2 3 0 0 0 1 2 3 2 3 -0.206346126350115 0.243649883747724 -0.438279821920616
1 1 1 2 3 3 3 3 2 3 3 2 2 4 3 0.940389691763701 2.5136216553711 0.910407788482621
0 0 0 1 4 3 2 4 2 4 3 2 2 3 3 1.80024966407915 2.76544989479229 3.52100892098345
0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0.0059417730994768 -0.469059123034502 -2.01752553789619
1 1 1 2 2 2 1 4 3 2 4 4 1 3 2 0.892510020243666 2.42430427694721 1.41297056654788
1 1 1 2 1 2 4 3 3 1 3 2 3 4 4 0.310978970503011 1.59798363948697 2.70569294757554
0 0 0 1 0 1 1 1 1 1 1 1 1 0 0 0.947468085452861 0.680801046907582 1.3925543293087
0 0 1 1 2 0 0 0 1 0 0 2 2 1 0 0.90583252444594 1.26623524498149 1.13596897092742
1 1 0 2 1 3 0 2 3 1 1 2 1 2 3 -0.0879553097132733 0.892822950078818 3.8399141200792
1 0 1 3 0 3 0 2 3 1 4 0 3 2 1 0.369484688629242 0.631297231436175 0.536449067863654
