0.55 0.54 0.47 1.23 0.85 1.92 -1 1.97 1.96 2.03 1.85 2.06 1.97 1.04 1.81 1.81005339353196 0.41060053782474 -2.01678740486029 0.753 0.415 1.042 -0.65 1.107 0.946 1.053 1.045 1.036 0.977 0.474 0.911 0.7684 0.348 1.0236 -0.5 1.0676 1.0468 1.0024 1.078 1.1048 0.8976 0.3732 0.9148 0.6162 0.369 1.0348 -0.53 0.8918 0.8324 0.8682 0.809 0.8664 0.6718 0.3676 0.6314
0.55 -0.46 0.47 1.23 -1.15 1.92 2 -1.03 -2.04 -0.97 -1.15 2.06 1.97 -1.96 -0.19 -0.210924609679932 0.651908922291738 2.41237678259699 0.753 -0.685 1.042 1 -0.543 -1.254 -0.597 -0.605 1.036 0.977 -1.176 -0.189 -0.4616 0.418 -0.8964 -0.88 0.4776 0.9268 0.3524 0.608 -0.9552 -1.0724 0.7132 0.0248 0.6162 -0.571 1.0348 0.88 -0.5182 -1.0476 -0.5418 -0.601 0.8664 0.6718 -1.0424 -0.3086
-0.45 0.54 0.47 2.23 -2.15 -2.08 2 1.97 1.96 -1.97 0.85 -1.94 1.97 2.04 0.81 0.323972898053676 0.193922777660693 0.29997735002897 -0.927 0.915 0.922 -1 -0.863 -1.014 0.823 -0.355 0.776 -0.993 -1.016 -0.449 1.3084 -1.272 -1.1364 1.12 1.0676 1.0468 -1.1576 0.538 -1.0552 0.8976 0.9132 0.3748 1.0862 -1.041 -0.8452 0.88 0.8918 0.8324 -1.0118 0.339 -1.0136 0.6718 0.8376 0.1614
0.55 -0.46 0.47 -1.77 -0.15 -2.08 2 -2.03 -2.04 -0.97 -1.15 -1.94 -2.03 0.04 -2.19 0.168764137331446 2.39779802053971 3.01014892230496 -0.897 -0.135 -1.158 1 -1.093 -1.254 -0.597 -0.605 -1.164 -1.223 -0.076 -1.289 0.9184 -0.042 0.9436 -0.88 0.9376 0.9268 0.3524 0.608 0.8848 0.7676 -0.2068 0.9448 -0.7938 -0.101 -0.8452 0.88 -0.9882 -1.0476 -0.5418 -0.601 -1.0136 -1.2082 -0.1024 -1.2486
-0.45 -0.46 -0.53 0.23 -2.15 1.92 2 -0.0299999999999998 1.96 0.03 1.85 -1.94 -0.0299999999999998 -1.96 -1.19 1.59836513925768 1.01915097582334 0.616267385756816 -0.027 0.915 -0.878 -1 0.037 -1.014 -0.077 -0.805 0.776 -0.093 0.784 0.451 -0.0016 0.878 -0.8964 -0.88 0.0176 -0.9132 -0.1076 -0.772 0.8848 -0.1524 0.7132 0.4848 -0.0838 1.109 -0.8852 -1.12 -0.0182 -1.1276 -0.1018 -1.041 0.9264 -0.2382 0.9176 0.4114
-0.45 0.54 -0.53 -0.77 1.85 0.92 0 0.97 -0.04 -1.97 -2.15 -1.94 -0.0299999999999998 1.04 -0.19 0.210373883106735 1.5513027117703 0.745953094392999 0.423 -0.885 -0.428 -0.1 -0.413 -0.114 0.823 0.995 0.776 -0.093 -0.566 0.000999999999999987 -0.3116 0.888 0.4836 0.04 0.5276 -0.0332 -1.1576 -1.082 -1.0552 -0.1824 0.3732 -0.1652 0.4462 -1.011 -0.3552 -0.06 -0.5482 -0.0676 0.9582 1.079 0.9264 -0.2382 -0.6724 -0.1186
-0.45 -0.46 -0.53 1.23 0.85 1.92 2 1.97 1.96 -1.97 1.85 1.06 -1.03 0.04 1.81 0.877753806539447 1.34554423346293 1.25973091187281 -0.477 -0.435 -0.878 -1 -0.863 -1.014 0.823 -0.805 -0.574 0.357 -0.116 -0.899 -0.4616 -0.502 -0.8964 -0.88 -0.9024 -0.9132 0.8124 -0.772 -0.4952 0.3076 -0.2068 -0.8952 -0.6138 -0.481 -0.8852 -1.12 -1.0782 -1.1276 0.9582 -1.041 -0.6636 0.2918 -0.1424 -1.1786
0.55 0.54 -0.53 -0.77 -1.15 1.92 0 -0.0299999999999998 -1.04 -0.97 0.85 2.06 1.97 2.04 -1.19 0.62917529853713 1.56688081513561 2.20263201642254 -0.347 -0.685 1.042 -0.1 0.007 -0.704 -0.597 0.495 1.036 0.977 1.024 -0.739 -0.3116 -0.732 1.0236 0.04 -0.0124 -0.5732 -0.6176 0.538 1.1048 0.8976 0.9132 -0.7052 0.4462 0.579 -0.8852 -0.06 -0.0182 0.4624 0.4282 -0.511 -1.1936 -1.2982 -1.2024 0.4114
-0.45 0.54 0.47 0.23 0.85 0.92 1 0.97 -0.04 0.03 1.85 2.06 1.97 1.04 1.81 -1.43184815944822 0.556085289455281 0.810011287073706 -0.027 -0.435 -0.428 -0.55 -0.413 -0.114 -0.077 -0.805 -1.024 -0.993 -0.566 -0.899 0.2284 0.348 0.4836 0.58 0.5276 -0.0332 -0.0776 1.078 1.1048 0.8976 0.3732 0.9148 0.1462 0.369 0.5648 0.41 0.4218 -0.1076 -0.0718 0.809 0.8664 0.6718 0.3676 0.6314
0.55 0.54 0.47 2.23 0.85 -2.08 2 -1.03 -0.04 -0.97 -2.15 2.06 1.97 2.04 1.81 0.0621188209512896 -0.12416605838929 1.895539283828 1.303 0.415 -1.158 1 -0.543 -0.154 -0.597 -1.155 1.036 0.977 1.024 0.911 1.3084 0.348 -1.1364 1.12 -0.5524 -0.0332 -0.6176 -1.082 1.1048 0.8976 0.9132 0.9148 1.0862 0.369 -0.8452 0.88 -0.5182 -0.1076 -0.5418 -1.071 0.8664 0.6718 0.8376 0.6314
